product_code,image_url,display_order,is_thumbnail
BTST2T1,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/BTST2T1/BTST2T1_2.jpg,1,false
BTST2T2,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/BTST2T2/BTST2T2_1.jpg,0,true
BTST2T2,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/BTST2T2/BTST2T2_2.jpg,1,false
CCAB001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCAB001/CCAB001_1.png,0,true
CCAO001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCAO001/CCAO001_1.png,0,true
CCAT001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCAT001/CCAT001_2.png,1,false
CCATR01,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCATR01/CCATR01_1.png,0,true
CCBL001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCBL001/CCBL001_1.png,0,true
CCCC001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCCC001/CCCC001_1.png,0,true
CCCR001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCCR001/CCCR001_1.png,0,true
CCCRM01,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCCRM01/CCCRM01_1.png,0,true
CCHP001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCHP001/CCHP001_1.png,0,true
CCHPB01,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCHPB01/CCHPB01_1.png,0,true
CCHR2T1,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCHR2T1/CCHR2T1_1.png,0,true
CCHW001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCHW001/CCHW001_1.png,0,true
CCHW002,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCHW002/CCHW002_1.png,0,true
CCHW2T1,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCHW2T1/CCHW2T1_1.png,0,true
CCRS001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCRS001/CCRS001_1.png,0,true
CCRS002,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCRS002/CCRS002_1.png,0,true
CCRSN02,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCRSN02/CCRSN02_1.png,0,true
CCRT001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCRT001/CCRT001_1.png,0,true
CCRW001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCRW001/CCRW001_1.png,0,true
CCRW002,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCRW002/CCRW002_1.png,0,true
CCRW003,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCRW003/CCRW003_1.png,0,true
CCRW004,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCRW004/CCRW004_1.png,0,true
CCRWB01,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCRWB01/CCRWB01_1.png,0,true
CCRWB02,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCRWB02/CCRWB02_1.png,0,true
CCRWB03,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCRWB03/CCRWB03_1.png,0,true
CCSP001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCSP001/CCSP001_1.png,0,true
CCSP002,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCSP002/CCSP002_1.png,0,true
CCSP003,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCSP003/CCSP003_1.png,0,true
CCSP004,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCSP004/CCSP004_1.png,0,true
CCSPN02,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCSPN02/CCSPN02_2.png,1,false
CCSPT01,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCSPT01/CCSPT01_2.png,1,false
CCVF000,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CCVF000/CCVF000_1.png,0,true
CHHC001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CHHC001/CHHC001_1.png,0,true
CHHC002,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CHHC002/CHHC002_1.png,0,true
CHHC003,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CHHC003/CHHC003_1.png,0,true
CHHC004,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/CHHC004/CHHC004_1.png,0,true
DBCO001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/DBCO001/DBCO001_1.jpg,1,false
DBCO001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/DBCO001/DBCO001_2.jpg,0,true
DBCOM01,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/DBCOM01/DBCOM01_1.jpg,1,false
DBCOM01,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/DBCOM01/DBCOM01_2.jpg,0,true
DBMT001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/DBMT001/DBMT001_1.jpg,1,false
DBMT001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/DBMT001/DBMT001_2.jpg,0,true
ELHS001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/ELHS001/ELHS001_1.jpg,1,false
ELHS001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/ELHS001/ELHS001_2.jpg,0,true
FJAP001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJAP001/FJAP001_1.jpg,0,true
FJAP003,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJAP003/FJAP003_1.jpg,0,true
FJAP004,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJAP004/FJAP004_1.jpg,0,true
FJAP005,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJAP005/FJAP005_1.jpg,0,true
FJAP007,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJAP007/FJAP007_1.jpg,0,true
FJBB001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJBB001/FJBB001_1.png,0,true
FJBB002,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJBB002/FJBB002_2.jpg,0,true
FJBF001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJBF001/FJBF001_1.jpg,0,true
FJCB001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJCB001/FJCB001_1.jpg,0,true
FJCO001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJCO001/FJCO001_1.jpg,0,true
FJCP001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJCP001/FJCP001_1.jpg,0,true
FJCR002,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJCR002/FJCR002_1.jpg,0,true
FJCR003,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJCR003/FJCR003_1.jpg,0,true
FJCR004,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJCR004/FJCR004_1.jpg,0,true
FJCR005,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJCR005/FJCR005_1.jpg,0,true
FJCR006,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJCR006/FJCR006_1.jpg,0,true
FJCR007,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJCR007/FJCR007_1.jpg,0,true
FJCR008,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJCR008/FJCR008_1.jpg,0,true
FJCR009,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJCR009/FJCR009_1.jpg,1,false
FJCR009,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJCR009/FJCR009_2.jpg,0,true
FJCRM02,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJCRM02/FJCRM02_1.jpg,0,true
FJCRM03,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJCRM03/FJCRM03_1.jpg,0,true
FJCRM04,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJCRM04/FJCRM04_1.jpg,0,true
FJCRM06,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJCRM06/FJCRM06_1.jpg,0,true
FJCW001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJCW001/FJCW001_1.jpg,0,true
FJEC001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJEC001/FJEC001_1.jpg,0,true
FJEC006,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJEC006/FJEC006_1.jpg,0,true
FJES001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJES001/FJES001_1.jpg,0,true
FJEX001,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJEX001/FJEX001_1.jpg,0,true
FJEX002,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJEX002/FJEX002_1.jpg,0,true
FJEX003,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJEX003/FJEX003_1.jpg,0,true
FJFC002,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJFC002/FJFC002_1.jpg,0,true
FJFC003,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJFC003/FJFC003_1.jpg,0,true
FJFC004,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJFC004/FJFC004_1.jpg,0,true
FJFC005,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/product-images/FJFC005/FJFC005_1.jpg,0,true
